<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS;1;20130711;194200;131620.0000000;131620.0000000;131570.0000000;131580.0000000;432
SPFB.RTS;1;20130711;194300;131580.0000000;131590.0000000;131570.0000000;131570.0000000;178
SPFB.RTS;1;20130711;194400;131590.0000000;131620.0000000;131560.0000000;131620.0000000;696
SPFB.RTS;1;20130711;194500;131610.0000000;131650.0000000;131600.0000000;131630.0000000;474
SPFB.RTS;1;20130711;194600;131620.0000000;131690.0000000;131610.0000000;131670.0000000;744
SPFB.RTS;1;20130711;194700;131680.0000000;131700.0000000;131650.0000000;131680.0000000;433
SPFB.RTS;1;20130711;194800;131670.0000000;131670.0000000;131630.0000000;131670.0000000;265
SPFB.RTS;1;20130711;194900;131670.0000000;131680.0000000;131610.0000000;131620.0000000;249
SPFB.RTS;1;20130711;195000;131630.0000000;131670.0000000;131610.0000000;131660.0000000;362
SPFB.RTS;1;20130711;195100;131650.0000000;131660.0000000;131630.0000000;131640.0000000;111
SPFB.RTS;1;20130711;195200;131640.0000000;131660.0000000;131630.0000000;131640.0000000;62
SPFB.RTS;1;20130711;195300;131640.0000000;131650.0000000;131600.0000000;131620.0000000;301
SPFB.RTS;1;20130711;195400;131630.0000000;131660.0000000;131630.0000000;131630.0000000;169
SPFB.RTS;1;20130711;195500;131640.0000000;131650.0000000;131630.0000000;131650.0000000;183
SPFB.RTS;1;20130711;195600;131640.0000000;131660.0000000;131630.0000000;131650.0000000;353
SPFB.RTS;1;20130711;195700;131660.0000000;131670.0000000;131640.0000000;131670.0000000;194
SPFB.RTS;1;20130711;195800;131670.0000000;131700.0000000;131660.0000000;131680.0000000;423
SPFB.RTS;1;20130711;195900;131680.0000000;131720.0000000;131640.0000000;131710.0000000;617
SPFB.RTS;1;20130711;200000;131710.0000000;131720.0000000;131680.0000000;131710.0000000;159
SPFB.RTS;1;20130711;200100;131710.0000000;131740.0000000;131670.0000000;131690.0000000;678
SPFB.RTS;1;20130711;200200;131690.0000000;131710.0000000;131600.0000000;131600.0000000;629
SPFB.RTS;1;20130711;200300;131620.0000000;131670.0000000;131590.0000000;131620.0000000;756
SPFB.RTS;1;20130711;200400;131600.0000000;131620.0000000;131590.0000000;131600.0000000;250
SPFB.RTS;1;20130711;200500;131600.0000000;131600.0000000;131560.0000000;131580.0000000;334
SPFB.RTS;1;20130711;200600;131570.0000000;131610.0000000;131560.0000000;131590.0000000;253
SPFB.RTS;1;20130711;200700;131580.0000000;131650.0000000;131580.0000000;131640.0000000;315
SPFB.RTS;1;20130711;200800;131650.0000000;131670.0000000;131540.0000000;131540.0000000;622
SPFB.RTS;1;20130711;200900;131540.0000000;131590.0000000;131530.0000000;131570.0000000;472
SPFB.RTS;1;20130711;201000;131560.0000000;131560.0000000;131530.0000000;131550.0000000;264
SPFB.RTS;1;20130711;201100;131560.0000000;131580.0000000;131540.0000000;131570.0000000;249
SPFB.RTS;1;20130711;201200;131570.0000000;131580.0000000;131510.0000000;131520.0000000;496
SPFB.RTS;1;20130711;201300;131520.0000000;131530.0000000;131510.0000000;131510.0000000;155
SPFB.RTS;1;20130711;201400;131510.0000000;131510.0000000;131470.0000000;131490.0000000;1398
SPFB.RTS;1;20130711;201500;131500.0000000;131550.0000000;131490.0000000;131520.0000000;943
SPFB.RTS;1;20130711;201600;131520.0000000;131630.0000000;131480.0000000;131590.0000000;1466
SPFB.RTS;1;20130711;201700;131590.0000000;131610.0000000;131570.0000000;131590.0000000;263
SPFB.RTS;1;20130711;201800;131590.0000000;131620.0000000;131580.0000000;131620.0000000;583
SPFB.RTS;1;20130711;201900;131610.0000000;131620.0000000;131580.0000000;131620.0000000;448
SPFB.RTS;1;20130711;202000;131610.0000000;131630.0000000;131590.0000000;131600.0000000;94
SPFB.RTS;1;20130711;202100;131600.0000000;131620.0000000;131590.0000000;131610.0000000;167
SPFB.RTS;1;20130711;202200;131610.0000000;131630.0000000;131570.0000000;131580.0000000;195
SPFB.RTS;1;20130711;202300;131570.0000000;131580.0000000;131550.0000000;131570.0000000;259
SPFB.RTS;1;20130711;202400;131570.0000000;131580.0000000;131540.0000000;131550.0000000;232
SPFB.RTS;1;20130711;202500;131550.0000000;131570.0000000;131550.0000000;131560.0000000;48
SPFB.RTS;1;20130711;202600;131560.0000000;131570.0000000;131550.0000000;131560.0000000;120
SPFB.RTS;1;20130711;202700;131550.0000000;131570.0000000;131550.0000000;131570.0000000;28
SPFB.RTS;1;20130711;202800;131570.0000000;131570.0000000;131560.0000000;131560.0000000;48
SPFB.RTS;1;20130711;202900;131560.0000000;131570.0000000;131540.0000000;131550.0000000;132
